record_id,project_id,state_ut,district,sub_district,village,village_lgd_code,project_type,applicable_act,land_required_hectares,parcel_count,land_owner_count,affected_families,displaced_families,objections_count,hearings_count,court_case_count,compensation_assessed_inr,compensation_disbursed_inr,compensation_pending_inr,rr_assessed_inr,rr_disbursed_inr,land_record_digitization_rate,current_stage,estimated_duration_days,delay_risk_score,delayed_flag,data_provenance,synthetic_note
SYN-ACQ-02202,SYN-PROJ-02202,CHHATTISGARH,Dakshin Bastar Dantewada,Dantewada,BAILADILA R.F.,51.0,Urban Infrastructure,National Highways Act 1956,66.04,92,102,52,27,33,29,2,389783400,379083800,10699600,8684100,2733800,0.9773,Notification,608,0.3044,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02203,SYN-PROJ-02203,CHHATTISGARH,Bemetara,Darhi,Semariya,441928.0,National Highway,RFCTLARR Act 2013,27.65,119,98,30,14,3,2,0,161043000,152146700,8896300,24717500,14701100,0.8377,Notification,566,0.1148,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02204,SYN-PROJ-02204,CHHATTISGARH,Bemetara,Nawagarh,Khatai,441777.0,Railway,Railways Act 1989,70.2,163,86,25,24,8,5,1,218597700,203141700,15456000,15557100,12887200,0.6785,R&R,516,0.3296,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02205,SYN-PROJ-02205,CHHATTISGARH,Kabeerdham,Pandariya,Domanpur,439872.0,National Highway,National Highways Act 1956,63.13,19,163,24,9,35,31,1,288664100,171579400,117084700,11791500,7098400,0.9604,GIS Verification,429,0.2483,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02206,SYN-PROJ-02206,CHHATTISGARH,Surguja,Lundra,Bhediya,433348.0,Irrigation,Railways Act 1989,40.18,121,42,21,0,10,9,1,325276400,117347000,207929300,9502700,6981700,0.8898,Objection/Hearing,414,0.3245,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02207,SYN-PROJ-02207,CHHATTISGARH,Uttar Bastar Kanker,Kanker,Gobardhan,447861.0,Irrigation,National Highways Act 1956,12.65,105,38,4,2,5,4,0,32307600,29058800,3248800,1008900,775900,0.6204,Completed,395,0.3804,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02208,SYN-PROJ-02208,CHHATTISGARH,Bemetara,Thankhamariya,Uraiha,442250.0,National Highway,RFCTLARR Act 2013,45.33,82,44,13,13,2,1,0,326991000,264043900,62947100,10635900,3656500,0.9806,Award,241,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02209,SYN-PROJ-02209,CHHATTISGARH,Manendragarh-Chirmiri-Bharatpur (MCB),Chirmiri,Amadand,431757.0,National Highway,RFCTLARR Act 2013,0.69,150,137,11,11,44,19,2,29156600,26969200,2187400,5615700,2685700,0.7078,Scrutiny,473,0.2812,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02210,SYN-PROJ-02210,CHHATTISGARH,Balod,Gunderdehi,Panwara,442885.0,Power Transmission,Other applicable statute,64.8,56,109,5,5,26,13,2,399806800,271707700,128099100,2865400,1216400,0.7953,Notification,468,0.2499,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02211,SYN-PROJ-02211,CHHATTISGARH,Uttar Bastar Kanker,Narharpur,FOREST,51.0,Railway,Other applicable statute,70.86,14,11,1,1,2,1,0,363635700,229568500,134067200,418900,209900,0.7598,Proposal,340,0.1312,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02212,SYN-PROJ-02212,CHHATTISGARH,Jashpur,Manora,Chadiya,433960.0,Urban Infrastructure,Other applicable statute,63.72,126,176,88,33,38,36,1,462868100,283584200,179284000,39971600,20629900,0.8621,Scrutiny,356,0.2326,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02213,SYN-PROJ-02213,CHHATTISGARH,Bemetara,Darhi,Marjadpur,441909.0,Power Transmission,RFCTLARR Act 2013,12.12,166,177,40,20,29,27,3,95510800,90300300,5210400,9892800,3677200,0.6962,Award,314,0.1594,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02214,SYN-PROJ-02214,CHHATTISGARH,Kondagaon,Dhanora,Korgaon,448507.0,Industrial Corridor,Other applicable statute,26.92,110,137,21,21,43,20,2,171348500,171348500,0,7894600,5713800,0.7181,Completed,607,0.3491,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02215,SYN-PROJ-02215,CHHATTISGARH,Jashpur,Duldula,Dharen,434083.0,Irrigation,National Highways Act 1956,59.37,217,73,20,2,11,8,2,450724400,231737300,218987100,5497800,4625500,0.7311,GIS Verification,644,0.3261,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02216,SYN-PROJ-02216,CHHATTISGARH,Kabeerdham,Pandariya,Bijaitola,439904.0,Railway,Railways Act 1989,56.22,125,175,63,0,51,25,7,470437500,149088100,321349400,21864200,18353700,0.6383,Completed,580,0.3655,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02217,SYN-PROJ-02217,CHHATTISGARH,Jashpur,Jashpur,Komdo,433850.0,Urban Infrastructure,National Highways Act 1956,45.5,25,166,13,7,66,33,14,373413700,213440800,159972900,6689700,3507900,0.5724,Award,657,0.3272,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02218,SYN-PROJ-02218,CHHATTISGARH,Mungeli,Sargaon,Mohdi,438460.0,National Highway,National Highways Act 1956,43.35,180,163,3,3,31,30,6,307032500,178073900,128958600,2669500,1457600,0.705,Compensation,435,0.2574,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02219,SYN-PROJ-02219,CHHATTISGARH,Jashpur,Manora,Mutoo,433955.0,Irrigation,Railways Act 1989,9.08,93,8,4,3,2,0,0,83081400,57253800,25827700,734700,596600,0.9617,Possession,472,0.2131,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02220,SYN-PROJ-02220,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Chhuikhadan,Dhodiya,440182.0,Irrigation,Railways Act 1989,32.51,94,140,56,4,17,8,5,166583800,83491100,83092600,20244500,10693700,0.6937,Objection/Hearing,368,0.2686,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02221,SYN-PROJ-02221,CHHATTISGARH,Sakti,Sakti,Basinpath,436903.0,Railway,National Highways Act 1956,6.16,171,91,27,27,19,16,0,53996900,29365200,24631700,11932200,9177300,0.7509,GIS Verification,462,0.3298,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02222,SYN-PROJ-02222,CHHATTISGARH,Raigarh,Tamnar,Amaghat,434801.0,Power Transmission,National Highways Act 1956,62.54,102,150,29,1,19,18,4,220378600,150345300,70033300,7066600,2665200,0.7114,Notification,539,0.3168,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02223,SYN-PROJ-02223,CHHATTISGARH,Raigarh,Kapu,Batati,434349.0,Urban Infrastructure,Other applicable statute,41.01,81,44,5,5,3,2,1,179417100,160900800,18516400,4295700,3401600,0.8305,Notification,390,0.2311,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02224,SYN-PROJ-02224,CHHATTISGARH,Surajpur,Latori,Majira,432509.0,Railway,National Highways Act 1956,7.27,119,5,2,2,1,0,0,16875500,10267600,6607900,488600,482800,0.6522,GIS Verification,375,0.2381,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02225,SYN-PROJ-02225,CHHATTISGARH,Rajnandgaon,Dongargaon,Bankal,441096.0,Irrigation,RFCTLARR Act 2013,22.1,13,70,5,5,1,0,0,162862400,94761100,68101300,1533100,646500,0.8578,Completed,263,0.0504,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02226,SYN-PROJ-02226,CHHATTISGARH,Korba,Poundi-Uproda,Sonpuri,436131.0,Irrigation,RFCTLARR Act 2013,34.27,141,17,7,7,5,3,0,284740700,136430100,148310600,5281500,4139800,0.5587,Award,485,0.4288,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02227,SYN-PROJ-02227,CHHATTISGARH,Mahasamund,Mahasamund,Jogidipa,446130.0,Industrial Corridor,Railways Act 1989,33.45,200,125,31,5,44,28,0,189015100,88288800,100726300,15091100,8034900,0.9598,Possession,490,0.3401,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02228,SYN-PROJ-02228,CHHATTISGARH,Mohla-Manpur-Ambagarh Chouki,Mohla,Khursipar,441242.0,Power Transmission,National Highways Act 1956,4.57,72,100,2,2,23,13,0,43057500,29883600,13173900,764100,385800,0.9563,Award,392,0.063,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02229,SYN-PROJ-02229,CHHATTISGARH,Kondagaon,Dhanora,Paroda,448973.0,Industrial Corridor,Railways Act 1989,31.65,212,26,8,8,6,2,0,180560700,130151900,50408800,3242100,2161000,0.7043,Compensation,264,0.1456,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02230,SYN-PROJ-02230,CHHATTISGARH,Kondagaon,Keshkal,Singanpur,448576.0,Urban Infrastructure,RFCTLARR Act 2013,61.53,13,175,21,21,31,13,1,563900400,462092100,101808300,8571800,3552500,0.7079,R&R,424,0.169,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02231,SYN-PROJ-02231,CHHATTISGARH,Korba,Barpali,Patiyapali,436476.0,Railway,RFCTLARR Act 2013,22.55,30,139,33,11,9,7,0,238813200,209095500,29717700,10678200,8511500,0.6051,R&R,371,0.4285,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02232,SYN-PROJ-02232,CHHATTISGARH,Sukma,Konta,Mosalmadgu,450519.0,Railway,National Highways Act 1956,7.62,12,159,65,1,10,7,1,81801500,29472900,52328600,20513400,16834000,0.6927,Completed,448,0.1277,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02233,SYN-PROJ-02233,CHHATTISGARH,Mahasamund,Pithora,Teka,446369.0,Urban Infrastructure,National Highways Act 1956,52.84,83,23,9,9,2,0,0,312487100,145505300,166981800,6328900,5033100,0.7884,Objection/Hearing,416,0.2095,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02234,SYN-PROJ-02234,CHHATTISGARH,Sarangarh-Bilaigarh,Sariya,Kudhargadi,435572.0,Industrial Corridor,Railways Act 1989,48.63,131,51,23,23,15,13,2,116865200,116865200,0,16961300,8586500,0.9537,Award,273,0.1472,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02235,SYN-PROJ-02235,CHHATTISGARH,Kabeerdham,Pandariya,Jhiriya Kalan,439851.0,Urban Infrastructure,Railways Act 1989,0.98,40,162,8,8,29,17,0,33017700,25405800,7611900,6913500,5046700,0.7147,Award,482,0.2246,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02236,SYN-PROJ-02236,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Gandai,Darbantola,440101.0,Railway,National Highways Act 1956,36.15,19,47,14,3,4,2,0,300423000,259810800,40612200,3828400,2408500,0.6146,Possession,227,0.0318,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02237,SYN-PROJ-02237,CHHATTISGARH,Korba,Pasan,Mukuwa,436028.0,Irrigation,National Highways Act 1956,31.97,144,126,27,27,27,15,1,331851600,84781000,247070600,6815000,5105200,0.864,R&R,657,0.3768,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02238,SYN-PROJ-02238,CHHATTISGARH,Korba,Poundi-Uproda,Ghoghra,436062.0,National Highway,National Highways Act 1956,4.39,44,87,29,5,13,11,0,38467700,37771200,696600,10364800,3660300,0.6998,Notification,400,0.0562,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02239,SYN-PROJ-02239,CHHATTISGARH,Surguja,Lundra,Sahanpur,433363.0,National Highway,RFCTLARR Act 2013,37.51,172,108,45,37,13,6,1,263766100,204578600,59187500,25318800,20463700,0.9991,Award,372,0.2821,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02240,SYN-PROJ-02240,CHHATTISGARH,Sukma,Tongpal,Kumakoleng,450571.0,National Highway,National Highways Act 1956,36.7,68,35,12,11,4,3,0,240629700,206722400,33907400,6806800,6806800,0.5893,Notification,143,0.1344,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02241,SYN-PROJ-02241,CHHATTISGARH,Bastar,Tokapal,Gumiyapal,449534.0,Industrial Corridor,Other applicable statute,23.82,32,61,17,17,12,5,1,228914400,170700200,58214200,10078100,5325800,0.9593,Scrutiny,551,0.2316,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02242,SYN-PROJ-02242,CHHATTISGARH,Korba,Bhaisma,Syang,436385.0,Industrial Corridor,National Highways Act 1956,30.78,5,124,39,16,5,4,0,287962000,233646000,54316000,24019100,16022800,0.6622,GIS Verification,491,0.2364,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02243,SYN-PROJ-02243,CHHATTISGARH,Bemetara,Bhimbhauri,Gondgiri,442369.0,Industrial Corridor,Railways Act 1989,27.13,150,78,6,6,17,7,2,95880200,30601800,65278400,2544800,1858300,0.5714,Award,450,0.4019,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02244,SYN-PROJ-02244,CHHATTISGARH,Kabeerdham,Sahaspur Lohara,Bijabairagi,439678.0,Power Transmission,National Highways Act 1956,57.01,43,75,21,7,25,14,1,144358400,144358400,0,15760000,11818100,0.7053,Possession,626,0.3892,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02245,SYN-PROJ-02245,CHHATTISGARH,Mohla-Manpur-Ambagarh Chouki,Aundhi,Gahangatta,441526.0,National Highway,RFCTLARR Act 2013,14.59,30,8,2,2,2,0,0,58854400,57682800,1171700,1767800,1106100,0.8354,R&R,308,0.1863,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02246,SYN-PROJ-02246,CHHATTISGARH,Jashpur,Sanna,FOREST,51.0,National Highway,Railways Act 1989,50.61,119,147,45,20,8,6,1,475415300,230960700,244454500,37432800,34345000,0.7382,Completed,456,0.2805,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02247,SYN-PROJ-02247,CHHATTISGARH,Balod,Arjunda,Sibdi,442787.0,National Highway,National Highways Act 1956,48.09,112,74,35,15,4,2,1,274193000,257854400,16338600,18098200,7838400,0.9303,Award,611,0.3465,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02248,SYN-PROJ-02248,CHHATTISGARH,Raigarh,Raigarh,Kalmi,434920.0,Urban Infrastructure,Other applicable statute,15.31,78,56,6,6,18,15,2,71381600,47594200,23787400,1293000,1058700,0.9801,Possession,523,0.3167,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02249,SYN-PROJ-02249,CHHATTISGARH,Jashpur,Duldula,Basudeopur,434070.0,National Highway,National Highways Act 1956,49.83,162,178,25,3,67,28,11,308474400,195056500,113418000,18435900,18435900,0.7954,Compensation,399,0.3126,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02250,SYN-PROJ-02250,CHHATTISGARH,Gariyaband,Fingeshwar,Charbhatthi,444863.0,Power Transmission,Railways Act 1989,52.09,64,14,3,3,1,0,0,448985800,254260700,194725100,2659400,2000600,0.7229,Completed,303,0.0309,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02251,SYN-PROJ-02251,CHHATTISGARH,Bijapur,Usur,Dharamapur,450896.0,Railway,Other applicable statute,51.39,160,79,20,17,16,14,0,187954700,164885800,23068800,17704400,4326700,0.6183,Completed,419,0.2369,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-02252,SYN-PROJ-02252,CHHATTISGARH,Dhamtari,Kurud,Bhaloojhulan,446888.0,Power Transmission,Other applicable statute,30.46,159,162,74,30,45,33,0,137880500,99452500,38428100,42456000,19801200,0.8274,Notification,465,0.3228,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
